transaction_id,post_ts,customer_id,bin,terminal_id,amt,entry_mode,fraud,fraud_scenario
Etq9it7dShO5G5EZd1cA9A,2023-06-22 13:49:13,C00003977,424208,T001083,6.49,Chip,0,0
y2sb52kNRwG0mqsTl-hZ7w,2023-07-04 11:54:09,C00005234,520629,T001011,94.42,Chip,0,0
SlseIefHSn6rcRZKhGVz7w,2023-06-16 17:04:19,C00003627,375570,T001074,85.44,Contactless,0,0
jS8Xp-zJQO23PAOV0FvWtA,2023-07-29 19:35:53,C00002899,412657,T001083,31.76,Chip,0,0
ONMyGz6qTg6JU1AQ7vmoGw,2023-06-17 10:34:43,C00001634,375617,T001014,33.49,Swipe,0,0
nSP0DecRSrON5sFa4WS5UA,2023-03-11 15:58:14,C00003952,411701,T001003,9.67,Contactless,0,0
MNb2TjP6ReynCTa_Sdcjhg,2023-04-30 19:13:33,C00001402,364082,T001058,52.65,Swipe,0,0
kuuSgO6GQYyNznOMb2jAsA,2023-07-07 10:05:52,C00004455,557888,T001008,16.11,Contactless,0,0
SbkzjEa5T2SJbueMql70hA,2023-02-25 08:07:48,C00002817,375584,T001020,80.07,Chip,0,0
15YsJHh2Rb-rsunpK6D9_w,2023-02-05 02:59:25,C00001077,532479,T001046,44.6,Chip,0,0
gcMqYisSTved9VwsFNHt4Q,2023-07-01 12:13:17,C00004008,454647,T001071,4.98,Chip,0,0
-i7mrTTMQo2wsFMv9c8pTg,2023-04-09 09:09:50,C00003209,360038,T001074,29.5,Swipe,0,0
JSy06z7qQH2cRoepDLksEg,2023-04-04 15:57:49,C00005109,541557,T001098,116.12,Contactless,0,0
UMcLjhAKS0eVFcKdpjmoug,2023-03-31 11:17:20,C00001061,364111,T001037,23.0,Swipe,0,0
lgK2IWoLSlKdVK835bCn5A,2023-06-30 11:32:28,C00001349,377893,T001007,14.94,Contactless,0,0
qJx441BoTUWH71Kpa0ZXLg,2023-07-29 23:46:28,C00003920,364342,T001063,42.57,Swipe,0,0
qtN_CQ9hTWiB-xl3zpeZ8A,2023-02-16 11:57:19,C00003113,375563,T001007,54.21,Contactless,0,0
YBPKGezSRUCsFO6a_kHH8g,2023-07-10 10:10:47,C00003437,362312,T001007,4.87,Swipe,0,0
eMVaArsnSJWEX5MfpfOyzw,2023-07-04 08:32:19,C00001328,407549,T001003,42.82,Swipe,0,0
gq86dWMhQviF6qL56XqBHg,2023-04-20 09:42:36,C00001321,360063,T001040,122.26,Contactless,0,0
-mQl22LLSU-x3-R0nnLkuw,2023-06-18 17:24:57,C00003343,375686,T001019,11.74,Chip,0,0
PW4EcG_4RsaWPFWEX3QasA,2023-06-18 04:17:02,C00005117,440638,T001040,0.93,Chip,0,0
FIMFNMZeQ2C7gweuyrdDIg,2023-07-02 08:28:53,C00005780,361840,T001010,16.83,Swipe,0,0
-IYG10OxSRGvT8RkkqPe8A,2023-07-19 06:50:16,C00003569,409108,T001043,123.48,Chip,0,0
D985zdVQQxaKbmtwrN8TfA,2023-04-08 10:46:14,C00002746,530977,T001044,52.06,Chip,0,0
wdwEZ2P7TQu2NiKKiFAm-A,2023-03-08 01:17:22,C00004769,375563,T001092,17.4,Swipe,0,0
17nm04CsR1e9T2X10krVdg,2023-05-12 22:15:51,C00002926,375601,T001011,15.99,Chip,0,0
fbfrmMJsRK6evo6UCcySLw,2023-04-06 12:25:41,C00004167,375601,T001082,30.34,Swipe,0,0
K2TeRLMDRv2fXwuGH0zTgw,2023-05-05 14:46:05,C00002089,515857,T001019,54.26,Swipe,0,0
ebpUMigyR6e4DqQIpS-HNA,2023-04-14 10:46:11,C00003301,375650,T001041,40.75,Chip,0,0
EJzjsS8RT6KW4m3VjVnEyg,2023-07-15 14:58:47,C00005020,455217,T001001,35.83,Chip,0,0
j7Ce_rjcSAqvOAmpk5IdBw,2023-04-01 22:18:37,C00001863,364877,T001046,67.1,Chip,0,0
trNUaWkOSOOrUh451QLLVw,2023-02-16 08:56:54,C00004418,454646,T001021,58.12,Swipe,0,0
iaKBPtQwSuaWsBm-HV0fCw,2023-03-18 13:34:10,C00004282,375617,T001064,121.21,Contactless,0,0
t5PTvQJhQWKKYnphDzJ9uA,2023-03-25 13:19:25,C00001023,492194,T001058,14.78,Swipe,0,0
dEkLq0RzRSeNak9jfFR0UQ,2023-06-28 18:55:17,C00004991,362312,T001087,107.71,Chip,0,0
-EdF3HvuT-6S-f9wpe6Dwg,2023-07-14 17:21:46,C00005773,520636,T001097,24.1,Swipe,0,0
AqLEAhfASnmP_VkBlGx0wA,2023-05-21 17:57:27,C00002372,367016,T001070,102.66,Contactless,0,0
j9BWSFS-TIWdXihG1XaSTw,2023-02-03 16:12:25,C00002409,485668,T001005,130.84,Chip,0,0
nROCvotgTz-cKrlpvYKttg,2023-04-30 11:14:24,C00003194,510024,T001011,4.44,Swipe,0,0
5FcYB04DQwu4u_nj_aZ1rg,2023-03-17 07:40:40,C00005609,364326,T001017,20.48,Chip,0,0
3Vgo2cXeTOSwQVrgMkwAig,2023-04-06 16:29:39,C00002698,361838,T001050,11.53,Swipe,0,0
Y_JYcz_tS-iPUCUuo0PjYg,2023-07-01 14:09:36,C00001903,375581,T001007,74.47,Contactless,0,0
LSk-MIYOQGCC318lnqTcng,2023-05-28 00:12:55,C00001705,510242,T001024,22.37,Swipe,0,0
nw8PWXg_SveikMMD4sgc1g,2023-07-18 14:18:49,C00001069,454649,T001029,114.72,Chip,0,0
UZiBW3_eQpOF5JE0edgPfg,2023-07-16 20:31:33,C00005301,415175,T001034,55.32,Chip,0,0
C6Tw3GZIRAmL2I199xHrew,2023-05-31 04:40:03,C00002066,406265,T001062,15.92,Contactless,0,0
4Swy2pHnSU-6Jgkwfz-7Ug,2023-03-25 17:26:23,C00005561,489974,T001033,39.62,Swipe,0,0
6f2i1l0aTxi5OPTD6EZXXQ,2023-07-29 13:15:56,C00002975,455230,T001016,34.32,Contactless,0,0
Giqa9W-EQYWucoUipnPqaA,2023-03-10 00:49:00,C00003357,375686,T001070,14.4,Swipe,0,0
yk7He8jET5Wdn7Qt2MoP7w,2023-03-22 20:38:52,C00002285,364878,T001015,128.77,Swipe,0,0
GDuO_6gEQ5KsrbqjPOxP7g,2023-02-17 04:32:11,C00004408,364326,T001049,77.82,Contactless,0,0
a4snyF1HR22NrN3egRHj-g,2023-05-27 15:22:14,C00005510,362300,T001067,77.77,Contactless,0,0
yccEkbaASFanOZTWRN54wQ,2023-02-22 12:18:45,C00001855,375617,T001044,23.86,Contactless,0,0
xr49oz15RYiDG8FqP8uaHw,2023-02-02 21:33:34,C00005315,547260,T001025,75.14,Swipe,0,0
dOf4_lNRRhqGv3g-K8jfIA,2023-05-16 12:20:17,C00004958,375618,T001050,20.19,Chip,0,0
RU7V-CNtTn-xvWGLxEv8KQ,2023-04-20 18:29:50,C00003608,360043,T001046,13.17,Chip,0,0
MR2Guqe6RimJVpjNzkOLQQ,2023-07-18 13:54:14,C00003951,403642,T001040,31.01,Swipe,0,0
Szdk8TDmRT-n-Ee7lsJCXw,2023-03-07 20:46:26,C00002249,375574,T001070,33.06,Chip,0,0
JiqvgPSGT6mTLRu_Fq71SA,2023-04-28 11:42:10,C00003715,520629,T001007,72.05,Contactless,0,0
HgIblVoGRHKnL8W6PT94tw,2023-02-02 06:25:07,C00002449,375584,T001066,25.02,Swipe,0,0
h0Ccg9vxS_-sFn1lpBr9bg,2023-02-15 13:05:47,C00005889,375570,T001071,34.03,Contactless,0,0
0n1FYolUT_64WoQSItmpGw,2023-04-17 08:43:50,C00002402,362304,T001089,3.04,Chip,0,0
rVIZnpu-RjCzOvJxTwQK5w,2023-07-12 15:37:29,C00003940,524722,T001012,84.02,Swipe,0,0
28DfqWtVQdKVJw_g-oW23w,2023-05-25 11:59:43,C00004671,375570,T001044,56.89,Contactless,0,0
cboM5mOfTYaN5acgQLDtzg,2023-02-05 13:54:43,C00003417,510024,T001029,16.48,Swipe,0,0
NAZhaPV-QE-j45iLMhISdw,2023-07-04 12:50:50,C00004695,510051,T001025,52.83,Contactless,0,0
SPKdO-IiSFa28wF7wHuEbQ,2023-07-28 18:05:03,C00003456,375561,T001091,69.43,Chip,0,0
Ylfzsi2jQGWtWEntGluq2A,2023-05-21 07:52:50,C00003608,360043,T001046,9.12,Chip,0,0
UMmkKKYPQ6CIQ4AGmsEw7A,2023-04-17 23:10:11,C00003699,375561,T001007,23.11,Swipe,0,0
EEokwNCeSt-r_j470fpvtA,2023-06-24 11:05:04,C00002284,406036,T001076,21.93,Swipe,0,0
79h6D7gkTHSwH_DAH52U0g,2023-03-16 08:42:58,C00004380,360041,T001027,140.04,Contactless,0,0
Xh7CYtRRSLu0f90JFqDUNQ,2023-03-18 07:45:06,C00002493,450726,T001036,95.04,Chip,0,0
TQqgXSzUQFC5SSrE5Pmiew,2023-04-30 13:19:24,C00001338,364836,T001077,112.63,Swipe,0,0
gutHAc-CQ8CC5UjusuVrNA,2023-07-26 05:52:43,C00001305,361855,T001057,46.71,Chip,0,0
pui3-AHmTtuQNhAL3WmyRw,2023-06-25 11:03:43,C00005248,364345,T001085,68.75,Chip,0,0
dPa_6U6ZRHe5CWbIYlX27w,2023-06-09 13:13:30,C00002100,361838,T001050,90.92,Chip,0,0
iLUDNIqcRQGU8Q1hRccIqg,2023-05-05 18:32:15,C00001513,375581,T001035,99.3,Contactless,0,0
AJzYOAAaRhKYVKx07vA45Q,2023-04-13 18:40:40,C00003830,364319,T001015,68.37,Swipe,0,0
-qflv62iRk2wTmS3jwto2A,2023-07-30 14:29:27,C00001645,375618,T001046,117.56,Contactless,0,0
60T7oi0vQqK7HTKw2bTaag,2023-06-12 12:53:04,C00002871,524722,T001027,28.83,Contactless,0,0
QcEMpXmDS5uCzot-LFH4kA,2023-06-23 21:59:07,C00004012,410216,T001004,37.83,Contactless,1,2
dfCum17gRtS2TlbBsyQ55g,2023-07-03 20:19:23,C00003052,375617,T001070,18.53,Swipe,0,0
wKJRMT5GQOKEc1LuTItd5w,2023-04-08 07:51:30,C00005952,360041,T001061,39.76,Chip,0,0
tR1tNWp0Qv-OcIV-j-YgJA,2023-04-10 18:58:11,C00002534,542302,T001048,58.82,Chip,0,0
j9DARrFXSiKyg3k0pkR5UQ,2023-06-15 14:54:51,C00005751,375584,T001004,17.44,Chip,0,0
zMeqowHdRRGCdYZGBdPS6A,2023-02-23 17:57:24,C00001466,407353,T001091,113.36,Chip,0,0
wKRwzMKeQhuo1MUhOP_7Rw,2023-02-03 09:13:27,C00004226,454755,T001001,105.39,Swipe,0,0
BwJuhieFQLqM0GiupQnb9g,2023-05-27 11:29:55,C00004862,375617,T001017,87.26,Swipe,0,0
l4TMN5uvQtSBDnl0PBOlVA,2023-05-23 12:35:49,C00002555,375562,T001032,39.11,Contactless,0,0
hcThkzB1R4yDPfgdpJA1Bg,2023-03-14 09:16:22,C00002542,518772,T001088,46.97,Contactless,0,0
hd_44dSJRfqG0HrL50Lhjg,2023-04-04 06:10:50,C00003157,455217,T001093,42.53,Swipe,0,0
oDoW3hbsRcK8n-kApoT7cA,2023-02-09 17:44:53,C00004022,364113,T001042,106.59,Contactless,0,0
4_k3DhwATp2rqifro9j0yQ,2023-07-16 09:08:42,C00005784,477946,T001031,7.98,Swipe,0,0
S6gnzQI-QbiSWUd1Clj_zQ,2023-05-22 12:20:27,C00004324,518772,T001025,34.99,Contactless,0,0
RhNbu28QRoGk1c5FfmWHyw,2023-02-17 12:18:31,C00001671,520629,T001037,83.06,Chip,0,0
VLJzhBgpRWGE-t6LRX5EzQ,2023-04-15 10:46:40,C00004063,425705,T001040,70.14,Contactless,0,0
YpEbXBHUSDic6sYPEQF1Lg,2023-05-10 13:12:46,C00003827,529536,T001066,36.47,Swipe,0,0
7Gv8rFbjT4iduj0DagfX3g,2023-02-17 03:37:27,C00003420,375563,T001047,77.13,Chip,0,0
kspbRBN0QvaSiXfriEvXow,2023-02-15 12:51:25,C00005662,427338,T001069,16.79,Contactless,0,0
MkXZLzLhRa6JJmX_lX8Iew,2023-03-16 17:36:48,C00002177,360042,T001039,61.14,Contactless,0,0
OvRhIjsXQOWmiuGqeYrl_w,2023-07-29 18:30:43,C00003236,375561,T001043,22.65,Contactless,1,2
1pwb5BFwRWOqM4CsMMVITg,2023-06-25 10:29:38,C00004225,552727,T001080,62.75,Swipe,0,0
LaG7JS_WRdeKn3PDhKXiVg,2023-06-26 18:19:24,C00003074,364081,T001089,10.22,Swipe,0,0
rvNLs2wVRy2Ow20umM6wmg,2023-04-24 03:28:47,C00004451,415174,T001033,66.74,Contactless,0,0
7vUronxFTSWiMF-XpOgzlQ,2023-07-26 09:43:34,C00001808,477920,T001062,31.91,Chip,0,0
XPG2I2QxSk-CXZZx-JX25w,2023-05-01 09:12:59,C00002681,364321,T001036,49.1,Contactless,0,0
jGTgBgIgTRm7s41kzAWbqQ,2023-06-12 12:25:26,C00004879,530977,T001046,105.16,Swipe,0,0
Z0seVR87R5CyxQy4m3fYrg,2023-04-18 15:46:52,C00004331,364877,T001042,82.04,Chip,0,0
nH_DncJeRjyIZISk9zEcNw,2023-06-24 07:23:08,C00004219,425706,T001007,32.91,Swipe,0,0
Zmte3NCPQ7Wp2r1vORHCow,2023-04-25 11:46:22,C00004712,410344,T001019,42.84,Contactless,0,0
QNLGgywETEiVdip9axoI3g,2023-05-06 14:12:20,C00001250,367016,T001082,57.57,Chip,0,0
VfCuaRAJQHSzIeVTx9T7xg,2023-05-08 19:53:34,C00002106,375562,T001031,40.32,Contactless,0,0
W0koqbRqQD2O3oVDr3mftA,2023-02-01 10:11:17,C00004664,515878,T001040,22.99,Swipe,0,0
7N7_Y4yRRBiugOAAAgAcvA,2023-05-25 20:19:26,C00001968,360044,T001025,99.04,Contactless,0,0
c8SwnDpLTimv6GZCvur_kQ,2023-02-05 19:28:09,C00001678,375561,T001034,65.36,Contactless,0,0
Aw2j8OpdR_iyMz021fjkOA,2023-07-12 17:38:53,C00001802,375562,T001025,9.68,Chip,0,0
ul491d_3QGCq0PdzJadpbg,2023-05-12 15:58:39,C00002951,547260,T001096,154.46,Swipe,0,0
ikj4CIUBTy69adSGg9Tn8w,2023-07-21 16:38:54,C00004830,552727,T001025,26.13,Swipe,0,0
YW36fM0KTeivftf1r9VeBg,2023-02-14 14:03:00,C00001945,375584,T001057,32.75,Chip,0,0
QgUVm-bvRdSUs1BXhuJJ2Q,2023-03-16 20:53:23,C00003430,450726,T001020,81.24,Swipe,0,0
NeyWSLkWSt6AtLVJ6fF_pg,2023-04-01 11:03:06,C00002645,361848,T001048,73.36,Chip,0,0
cpOrvhenQwG9DQGZqx9nIA,2023-04-03 16:50:09,C00002225,364836,T001051,5.36,Contactless,0,0
ekstZLUDRW63oieBPLZv4Q,2023-03-20 18:04:16,C00002100,361838,T001029,151.81,Chip,0,0
Hnwg4sWcTo6aY087mcGk_A,2023-07-30 08:53:53,C00003722,364112,T001036,60.05,Contactless,0,0
iPNhTBaGR7e8BD3-ekqxsA,2023-06-10 14:30:19,C00002824,479736,T001029,10.62,Contactless,0,0
q02jeDu7RU6jnfLjI3YzhQ,2023-05-01 20:16:00,C00004015,364342,T001008,35.12,Contactless,0,0
fCoIza3jT3mCDIt-6Jzgiw,2023-04-01 04:58:38,C00004446,518838,T001010,146.11,Contactless,0,0
Xc0wQkGyTWmXfx9BLzgnSw,2023-06-11 14:53:55,C00004533,375618,T001096,31.16,Contactless,0,0
vtL3aJcJRjiTXL2YLAQzvA,2023-05-28 22:06:47,C00002102,526819,T001006,6.88,Contactless,0,0
KBhnyrqJSH-lyy8gD5sgTw,2023-04-17 16:02:58,C00005293,518627,T001031,98.3,Swipe,0,0
Sa1IdgkTSZS6nakt0yVBTA,2023-02-04 04:34:36,C00002110,403567,T001027,41.7,Swipe,0,0
9xiizmqmTeWxXA4-oUM1Bw,2023-02-23 12:46:09,C00001556,421802,T001028,44.86,Chip,0,0
k2PdEdA8RC-5r-Iw0dH1Sw,2023-04-05 09:50:46,C00001645,375618,T001046,40.35,Chip,0,0
1LvqMdAHRFGClBEOG_8Vug,2023-07-19 08:16:58,C00001575,364329,T001040,60.83,Chip,0,0
uKABYQKSRUG_jJLL94_N0g,2023-02-13 11:55:59,C00001410,542069,T001080,9.63,Chip,0,0
g1O_ypOBSe-SiNYq0Fe6oQ,2023-02-06 16:01:26,C00002135,375563,T001049,136.06,Contactless,0,0
f_qO5gUaSRKVILBkoLVlPQ,2023-07-21 12:17:43,C00004471,375601,T001053,57.53,Contactless,0,0
XWO8WLCOTKWMmRh95UGCHA,2023-05-25 18:12:29,C00003902,510024,T001070,13.32,Chip,0,0
6T0LcctmSTmT97lmQzAg8w,2023-04-20 06:32:26,C00004726,362300,T001086,14.25,Chip,0,0
iv_xvLn-QfSqVclrcm6hWQ,2023-03-28 12:06:54,C00005674,465808,T001044,123.46,Swipe,0,0
0fvgRnPDSw-sUCyOwrgZEQ,2023-05-30 20:18:35,C00005603,518772,T001000,16.15,Chip,1,2
Vg5UqwbnTU6RYUX6eBPWag,2023-02-04 15:37:32,C00001768,375581,T001060,144.85,Swipe,0,0
PD0WLcpAT7yEeEONYQ50lQ,2023-04-09 04:51:03,C00002379,492194,T001085,9.89,Contactless,0,0
DwcpccdSRNSod3dcXBONrQ,2023-02-16 11:29:08,C00002395,361848,T001095,19.06,Chip,0,0
BDRFeyRnQbK5Uu6dFY-E0A,2023-02-02 05:35:47,C00003797,512799,T001071,112.28,Chip,0,0
zwbavaePSZSPcLQ8gscRWw,2023-04-25 11:39:04,C00003826,375686,T001075,49.12,Chip,0,0
k9hDurQDTPScoZdKQKUKPA,2023-04-27 12:43:30,C00003072,375617,T001048,117.88,Contactless,0,0
_H8CBmHHTq6VQAWFQ0RNng,2023-07-02 11:16:46,C00005904,364344,T001020,5.62,Contactless,0,0
J07FRXRXRgaQwZUobHzsTQ,2023-05-16 10:38:44,C00004607,361480,T001006,79.84,Chip,0,0
SFl4T7S0RxqA5t3uD4Bs4g,2023-07-13 16:44:57,C00004756,375601,T001038,30.48,Swipe,0,0
kEUyQ77YTx24vJvYKeE4sw,2023-05-08 15:51:57,C00005149,410216,T001057,81.87,Contactless,0,0
87QkDUEeTxaxmNW0wW9Zmg,2023-02-08 17:50:35,C00002529,510017,T001023,58.0,Chip,0,0
DZVaOnY_Rea1AT7sfjy2cA,2023-04-13 03:19:59,C00004923,510051,T001034,6.61,Chip,0,0
4vk1ECEcQYC2WUBbyF20-g,2023-06-23 08:04:03,C00002438,404829,T001032,107.32,Swipe,0,0
zQyHdt8iQZiQfgVyLXbDgg,2023-03-24 18:22:40,C00001864,375650,T001082,6.21,Contactless,0,0
kSkMLwjCS-agRIOcRCsbyQ,2023-06-17 13:19:09,C00005750,360041,T001055,83.83,Contactless,0,0
VgM3q-7kQNmA5XElmT_00A,2023-07-30 15:57:02,C00005432,364341,T001000,24.03,Contactless,0,0
9duQFAC9QAKiLiTAPOa0vQ,2023-07-19 02:01:26,C00004715,409016,T001005,115.45,Chip,0,0
5cNjX_8NQGyDUqLYy5Z0oA,2023-04-10 12:35:45,C00003397,407549,T001098,47.5,Contactless,0,0
Kipzr_o6Sr2Fuuae7lGF0g,2023-03-14 09:31:39,C00001102,375686,T001044,28.77,Chip,0,0
nhC1dGJzSZ-oMDTl_8-wMw,2023-05-27 20:15:31,C00003288,444989,T001090,89.08,Chip,1,2
02WDtXQgSPildGPYz2WnQw,2023-03-19 11:49:47,C00003410,375562,T001005,83.27,Chip,0,0
OxQIO5q8TCuOUi0du3rszQ,2023-02-19 12:48:57,C00001322,375563,T001065,41.33,Chip,0,0
dxWP_tkfR0mZoalLd-8tNQ,2023-03-27 18:51:53,C00005285,367016,T001022,118.81,Chip,0,0
nbssj2oSQFu9NjCC91kxrg,2023-05-29 02:49:30,C00001250,367016,T001019,53.71,Contactless,0,0
FN3xgl_qRnqUjfbXb0P-yA,2023-07-27 13:02:47,C00002756,415403,T001094,70.84,Chip,0,0
TlSfM-A6TTCIWThejLfQGw,2023-07-13 12:46:23,C00003331,375618,T001025,53.16,Contactless,0,0
wWQ_dnAnRC-cosd79WGjhA,2023-07-06 16:55:56,C00005506,375650,T001024,63.93,Chip,0,0
wHtTUmpSTBidJtUZV2M0mQ,2023-07-11 13:57:34,C00004987,360051,T001008,5.09,Swipe,0,0
u1t-6ILNSROxW1o7wdmTjA,2023-02-11 16:04:35,C00002330,375618,T001035,101.6,Chip,0,0
7ecDv_viTTW2JRd5EP2OZA,2023-04-06 07:21:23,C00001058,405746,T001032,43.86,Swipe,0,0
s70oYfefQImgs-v4ZUGTFQ,2023-04-07 19:59:11,C00001084,454755,T001025,109.17,Swipe,0,0
pBm3ZDgjQv6i0fs9z3baag,2023-02-19 15:07:31,C00004582,375561,T001097,137.87,Contactless,0,0
lBdJiFk7SoaDyxGoK-yUEA,2023-07-06 16:07:15,C00003126,364341,T001097,19.91,Chip,0,0
lL8aK5cuTnmZFblN6VUmsg,2023-02-16 15:41:02,C00001400,532479,T001041,94.52,Swipe,0,0
9DnEwdQbTHa96zkiWvGIMQ,2023-03-23 07:53:07,C00001072,510017,T001093,55.89,Contactless,0,0
RYCBzUBvR--PoQpXCTo5TA,2023-07-16 16:33:21,C00002288,375618,T001015,56.87,Contactless,0,0
InpFtk-7QxOuhMn4MlC87g,2023-05-20 07:42:39,C00001313,375561,T001003,18.09,Chip,0,0
5qqEbFgTRgi82ybN-v-YDw,2023-05-13 13:00:12,C00001750,360051,T001037,9.63,Chip,0,0
d19P0sBhSvitkAG7cxvd3Q,2023-07-27 15:06:04,C00002340,520342,T001013,32.79,Swipe,0,0
AP4FIhAgSWqffCVntxImJA,2023-02-24 03:58:11,C00001798,520346,T001028,1.91,Swipe,0,0
fPocUPYWQ1GB01AzhJCc2w,2023-04-23 12:39:57,C00005652,375570,T001093,205.83,Contactless,0,0
HXFWojoJQbikPwgw2SrZ2A,2023-07-28 18:29:53,C00002714,375581,T001009,13.46,Chip,1,2
68e5icFRQMyjpkptzPQUIQ,2023-05-09 09:52:07,C00005558,364113,T001065,30.38,Swipe,0,0
OACsWrZhQfuoSEutcw4mew,2023-07-24 14:55:19,C00001276,425705,T001069,116.67,Chip,0,0
1UZxDFk9S1GDRDwdGi89sQ,2023-04-27 19:55:34,C00004068,510024,T001011,67.46,Chip,0,0
Ms6UOm7WR0mReLuKy_AuuQ,2023-02-10 14:28:37,C00001097,542858,T001046,25.34,Swipe,0,0
8mQ-b-q_TTSJRkOj4vp78g,2023-02-28 13:17:33,C00002574,364345,T001031,115.52,Swipe,0,0
ELfKXBMSROaBPPfBmcL_qA,2023-03-08 13:33:42,C00003739,375618,T001054,92.0,Contactless,0,0
LDcV8edbSL6tXok-n945eQ,2023-04-16 11:49:55,C00004623,360062,T001076,22.93,Contactless,0,0
kPFPBwNMTNqTh-YM2Ff46Q,2023-04-05 13:27:49,C00001059,362300,T001067,27.81,Contactless,0,0
kf9ETacDTOe_a25h1NNXNg,2023-02-11 11:32:05,C00005436,364876,T001010,9.31,Contactless,0,0
yvb_zp50Sn-CqAmgKyBhrg,2023-04-12 08:24:33,C00004165,536468,T001033,34.56,Contactless,0,0
oX6iyDnOTLywa_3G2ebEIw,2023-07-10 09:20:40,C00002931,364876,T001092,36.64,Swipe,0,0
1G5OBUH-TYuEm2EKwgiYxw,2023-07-25 15:33:26,C00001987,418836,T001009,59.62,Contactless,0,0
M-UCMiUPSpqtUHfO5ae_5g,2023-07-11 13:11:15,C00002948,515853,T001084,34.33,Chip,0,0
aUx6LSA_R7-TJ40QeyVw_A,2023-04-12 07:55:41,C00004901,364840,T001014,127.85,Swipe,0,0
hgH2WBtdReiVsg099AezDQ,2023-05-19 09:29:26,C00003698,542858,T001056,81.34,Swipe,0,0
cagJTqQ3SBWOTux2drmoqg,2023-06-05 17:28:06,C00004037,512556,T001088,52.48,Contactless,0,0
cLQwO3WEQrePmcmVskr9Hw,2023-07-06 17:18:41,C00002136,361855,T001093,9.26,Swipe,0,0
572VsL7WR1KrZfXZ_YLOtQ,2023-04-14 16:16:57,C00004545,547260,T001001,27.54,Swipe,0,0
s5KK6dtMRGuzMx590E_Hpw,2023-02-22 10:26:10,C00003394,364340,T001030,4.83,Swipe,0,0
3k6bPs13Q7qPqT41gI0N1g,2023-04-25 13:02:32,C00001591,404829,T001046,15.8,Chip,0,0
ydtjEgNJSqWT21XBAvRmPA,2023-02-01 11:08:46,C00001481,425737,T001028,34.66,Contactless,0,0
KecJ8ZLtS2CcXDA-wUCCnA,2023-06-15 06:53:03,C00005329,375601,T001005,54.68,Swipe,0,0
Zc1CekkVRiyYWCyL4QbFPA,2023-05-09 06:11:18,C00001376,375563,T001053,51.7,Swipe,0,0
gNIDSYiXRW-Ph0mmCtTi5w,2023-03-30 17:43:26,C00005153,518627,T001092,31.47,Chip,0,0
FQjBfg_URy-Q9LKp819YKw,2023-03-02 04:51:25,C00003928,411700,T001045,51.55,Contactless,0,0
4ccLPhyGQoySQZNkMeBDdQ,2023-05-09 01:32:05,C00001943,512482,T001043,100.05,Contactless,0,0
gvvWG4ihRu6Le-tqG-yuBw,2023-06-03 11:38:57,C00003797,512799,T001071,164.1,Chip,0,0
5bXZMd1tQtOx_GcICX4Vdw,2023-02-23 16:39:17,C00002133,518988,T001020,21.61,Chip,0,0
dTSCxx9dSwu81GpKlo-p4A,2023-05-22 12:45:40,C00002453,409016,T001008,99.41,Contactless,0,0
LCRH509gRT2BD-dSBctWOA,2023-07-29 06:35:02,C00001145,425737,T001028,60.25,Contactless,0,0
g09XDpC1Q2m7X-0y8mae-w,2023-03-13 03:08:54,C00002128,518838,T001097,10.49,Chip,0,0
e3nJPPAHQ1Wj5_-T7XZosg,2023-04-08 13:07:00,C00004195,512299,T001096,54.8,Chip,0,0
K1P8MORMSeaARfSjTuRTyg,2023-03-27 03:51:08,C00005463,524723,T001063,49.29,Swipe,0,0
srqkux11QP6Ywu3jHEGRWQ,2023-04-07 16:31:20,C00003826,375686,T001098,31.25,Chip,0,0
LHt_gbc9TKeLnaM-xPqEdQ,2023-02-20 21:40:25,C00005862,364081,T001005,94.08,Contactless,0,0
4FLkgNvwRZiQ3veXLkS88g,2023-07-14 06:10:26,C00001106,518179,T001004,11.17,Contactless,0,0
G_G0WqBjTdOxMIBjECs8bw,2023-05-01 18:42:02,C00001515,360041,T001093,57.97,Chip,0,0
kinxKStMSSecZfr51i_wRg,2023-04-15 13:18:27,C00001669,529536,T001060,21.89,Contactless,0,0
vqXEp0IHQVGfZj22MlppCw,2023-05-28 16:57:17,C00005334,454646,T001035,103.75,Contactless,0,0
Ok-tXCeyQsGA3lJX5ft41A,2023-05-24 20:15:00,C00003394,364340,T001094,25.16,Contactless,0,0
7sieb98DS2mE6wKmXezkUA,2023-06-26 14:07:19,C00001848,440637,T001007,68.45,Swipe,0,0
pp7jMUAgRSaydKZrmSse-Q,2023-04-11 13:55:32,C00002113,423735,T001020,68.81,Contactless,0,0
As9SVkV9Tt2w9ZVanS0vTQ,2023-07-15 07:35:34,C00001138,512299,T001066,14.47,Contactless,0,0
ddl1mkHPSJicHgZH7RWbig,2023-03-18 18:14:30,C00003519,375581,T001055,124.87,Swipe,0,0
echGFbKcQpqTLEWTfbFXpg,2023-05-05 05:11:09,C00001736,364326,T001026,97.69,Swipe,0,0
vngsH3A-Sp2vuM2d50FyOA,2023-07-12 03:37:25,C00003281,425906,T001040,66.47,Chip,0,0
ajl2iQnUSoGSFIF1viXmWA,2023-04-24 17:26:47,C00001614,360062,T001035,51.58,Chip,0,0
21GpABMjTNq7DaxeC9ek0A,2023-03-08 11:49:04,C00002851,360043,T001062,5.83,Swipe,0,0
hCTdZGnETqmvZz_uGmIBNQ,2023-04-14 14:49:39,C00003863,361840,T001031,15.47,Chip,0,0
